status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
5281959998_10150643871334999,"On the front page of today's New York Times:

A dinghy overcrowded with Syrian refugees drifting in the Aegean Sea between Turkey and Greece after its motor broke down off the Greek island of Kos. http://nyti.ms/1f8cOje

Photo: Yannis Behrakis/Reuters",Timeline Photos,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10150643871334999/?type=3,2015-08-12 13:12:29,2033,85,470
5281959998_10150643822354999,"While the United States has long sought Turkey’s help in fighting the Islamic State, getting its assistance has revealed a tangle of diverging interests in the region.",Why Is Turkey Fighting the Kurds Who Are Fighting ISIS?,link,http://nyti.ms/1JTXXph,2015-08-12 12:55:01,1169,297,479
5281959998_10150643788929999,The article that prompted this letter to the editor (http://nyti.ms/1Tt6ZKS) from President Barack Obama,A Dream Undone,link,http://nyti.ms/1MnMAYz,2015-08-12 12:25:01,1120,39,271
5281959998_10150643814969999,"Born in California, Uggie was rejected by his first two owners for being too wild, and was headed for the pound when an animal trainer intervened. 

After some intensive work, Uggie’s inner talent revealed itself, landing him roles in “Water for Elephants” and “The Artist.""","Uggie, Co-Star of 'The Artist,' Dies at 13",link,http://nyti.ms/1HGJua6,2015-08-12 11:55:01,4412,233,837
5281959998_10150643801189999,This is Thom Yorke’s first foray into composing for theater.,Thom Yorke Is Set to Compose Music for a Pinter Play on Broadway,link,http://nyti.ms/1gA3XYr,2015-08-12 11:41:00,3097,111,631
5281959998_10150643781864999,It all started with a press release from Panera Bread.,How Hackers Made $1 Million by Stealing One News Release,link,http://nyti.ms/1JTSW03,2015-08-12 11:25:00,874,29,190
5281959998_10150643791024999,U.S. Senator Bernie Sanders is making significant inroads against Hillary Clinton in New Hampshire.,Bernie Sanders in Statistical Tie With Hillary Clinton in New Hampshire Poll,link,http://nyti.ms/1IZbzuc,2015-08-12 11:10:01,10710,647,1130
5281959998_10150643777074999,Mississippi is the last state banning adoption by same-sex couples. One couple and their 8-year-daughter are suing to change that.,Mississippi Ban on Adoptions by Same-Sex Couples Is Challenged,link,http://nyti.ms/1hy3RkU,2015-08-12 10:55:01,2720,202,192
5281959998_10150643775459999,"Africa has never gone so long without a case of polio, but experts are nervous about the disease's resurgence.",A Milestone in Africa: No Polio Cases in a Year,link,http://nyti.ms/1hy2aUJ,2015-08-12 10:27:00,2549,42,325
5281959998_10150643764559999,"""How do we make teaching more rewarding, so that it beckons to not only enough college graduates but to a robust share of the very best of them?""

Read on in The New York Times Opinion.",Can We Interest You In Teaching?,link,http://nyti.ms/1IGBslC,2015-08-12 10:03:09,6039,542,2474
5281959998_10150643749884999,"Tinder claims it has ""many users"" in North Korea. The Internet doesn't quite buy it.",Tinder Doesn’t Contribute to Hookup Culture (Says Tinder),link,http://nyti.ms/1gzKqY6,2015-08-12 09:35:15,370,19,26
5281959998_10150643716339999,"This was the currency’s second-largest one day drop since 1994, when China’s modern foreign exchange system began.",China Weakens Its Currency Further,link,http://nyti.ms/1N9UELU,2015-08-12 08:55:00,782,67,165
5281959998_10150643714139999,"A little exercise may improve our ability to think as we age, but more may not be better, a new study says.",The Right Dose of Exercise for the Aging Brain,link,http://nyti.ms/1N9U0hr,2015-08-12 08:25:00,1407,39,630
5281959998_10150643709789999,"""After staring at the bill for a ridiculously overpriced and not very good rib-eye at a famous steakhouse in Chicago, I remembered I could do better at home,"" writes Mark Bittman for The New York Times Magazine",The Pleasure of a Steak at Home,link,http://nyti.ms/1N9Ssnr,2015-08-12 07:59:31,1963,117,430
5281959998_10150643700994999,"As the campaign for a $15 minimum wage has gained strength this year, even supporters of large minimum-wage increases have wondered how high the wage floor can rise before it reduces employment and hurts the economy.",What a $15 Minimum Wage Would Mean for Your City,link,http://nyti.ms/1N9P24h,2015-08-12 07:35:20,1080,304,186
5281959998_10150643687089999,"A journalist from the The Jewish Daily Forward wrote, ""Far from the stereotype of a fascist Islamic state, I found a dynamic push-and-pull between a theocratic government and its often reluctant and resisting people.""","Reporting From Iran, Jewish Paper Sees No Plot to Destroy Israel",link,http://nyti.ms/1P6g3nz,2015-08-12 07:07:01,3353,180,967
5281959998_10150643687394999,"""What makes our country great is not that we are perfect, but that with time, courage and effort, we can become more perfect. What makes America special is our capacity to change."" —President Barack Obama",President Obama’s Letter to the Editor,link,http://nyti.ms/1Tt6ZKS,2015-08-12 06:57:33,9101,321,1347
5281959998_10150643666734999,"In Jeremy Corbyn, many in The Labour Party think they have found a hero to the British working class.","Labour Party, Leaning Left, Looks to Outsider Jeremy Corbyn",link,http://nyti.ms/1DMgPFE,2015-08-12 06:35:01,2510,201,344
5281959998_10150643663444999,No matter how fast and expensive and advanced the American air campaign — and it is all of those things — warfare in Iraq remains a slow and grinding business.,U.S. Jets Meet Limit as Iraqi Ground Fight Against ISIS Plods On,link,http://nyti.ms/1NpIk85,2015-08-12 06:05:01,806,81,80
5281959998_10150643659509999,"Mexico's drug cartels are bad, but what's replacing them may be worse.","As Mexico Arrests Kingpins, Cartels Splinter and Violence Spikes",link,http://nyti.ms/1PkbR4n,2015-08-12 05:27:02,601,62,145
5281959998_10150643560749999,"“That premature withdrawal was the fatal error, creating the void that ISIS moved in to fill,” Jeb Bush said.",Jeb Bush Blames Hillary Clinton and Obama for Iraq’s Decline,link,http://nyti.ms/1IXNVhP,2015-08-12 04:55:00,1786,1702,434
5281959998_10150643559179999,"Here’s what each of the 3 pathways looks like and what they might mean for Alphabet, Google and innovation in the decades ahead.","Is the New Google More Like Berkshire Hathaway, General Electric or AT&T?",link,http://nyti.ms/1IXNfJn,2015-08-12 03:55:01,537,15,65
5281959998_10150643560444999,The case of a Sudanese man who walked nearly the entire length of the Channel Tunnel has laid bare a moral and legal conundrum.,Migrant’s Attempt to Cross English Channel on Foot Raises Asylum Questions,link,http://nyti.ms/1IXNJzf,2015-08-12 02:55:00,463,58,69
5281959998_10150643231569999,"If Earth were rid of mosquitoes, we'd be less itchy. But would there be any negative environmental consequences?",Q&A: What Would Happen If Mosquitoes Disappeared?,link,http://nyti.ms/1UAIQV9,2015-08-12 01:55:00,893,117,282
5281959998_10150643234399999,The lion tops the list of so-called Big Five animals that are hunted for sport.,Africa's Most Sought-After Trophy Animals,link,http://nyti.ms/1UAWWFQ,2015-08-12 00:55:00,655,125,76
5281959998_10150643551844999,New York Jets Coach Todd Bowles: “You don’t walk up to another man and punch him in the face.”,Geno Smith Is Sucker-Punched in the Latest Bizarre Blow to the Jets,link,http://nyti.ms/1IXMhgc,2015-08-11 23:55:01,252,49,23
5281959998_10150643494984999,"Ever wonder how a honeybee, peacock or ferret sees the world? Now with ""animal vision"" you can view images through the eyes of different creatures.",Tool Gives Researchers 'Animal Vision',link,http://nyti.ms/1Mj3yWw,2015-08-11 23:25:01,810,20,180
5281959998_10150643553384999,"“It’s an amazing moment for Sacramento,” Mayor Kevin Johnson said about the Golden 1 Center, the Sacramento Kings' new home that many hope will turn the capital into a hot spot.","Dreams of a Hip, High-Tech Sacramento Hinge on Kings’ New Home Court",link,http://nyti.ms/1IXMsIt,2015-08-11 23:10:01,105,24,35
5281959998_10150643544359999,"Toxic water continues to spill at a rate of 500 to 700 gallons a minute, E.P.A. officials said.",E.P.A. Treating Toxic Water From Abandoned Colorado Mine After Accident,link,http://nyti.ms/1IXLvQ8,2015-08-11 22:55:01,789,161,351
5281959998_10150643539429999,"“If I knew for certain that in five years they would cheat or renege, I’d still take the deal,” Gary Samore said.","Head of Group Opposing Iran Accord Quits Post, Saying He Backs Deal",link,http://nyti.ms/1IXKfN3,2015-08-11 22:25:00,6644,232,2179
5281959998_10150643534984999,"On Love and Dogs: ""We really are a family, the four of us.""",New York Times Video,video,https://www.facebook.com/nytvideo/videos/1634094586808057/,2015-08-11 22:05:56,2477,119,1
5281959998_10150643523999999,"Donald J. Trump has single-handedly beaten back the August news doldrums, and no one is benefiting more from his unhinged outbursts than Fox News.",Handling of Trump Puts Fox on the Spot,link,http://nyti.ms/1IXGHu9,2015-08-11 21:43:36,761,191,70
5281959998_10150643452779999,"“To see the perfect wave and not be able to surf,” Nicolas Dantec said, shaking his head. “It is too difficult.”","Réunion, Once a Surfer’s Paradise, Finds Only Sharks in Its Waters",link,http://nyti.ms/1MiVzsx,2015-08-11 20:55:00,1768,261,382
5281959998_10150643454194999,"Jaelyn Delshaun Young, 19, and Muhammad Oda Dakhlalla, 22, were on their way to a Mississippi airport for a trip to Syria to join ISIS when they were arrested by F.B.I. agents.",Newlyweds Are Accused of Planning to Join ISIS,link,http://nyti.ms/1MiVSnj,2015-08-11 20:25:00,2754,655,996
5281959998_10150643435239999,"Young Americans buried by student loans want fresh thinking from candidates on the college affordability crisis. But candidates from only one party are taking it seriously, the editorial board writes in The New York Times Opinion.",Democrats Offer Ways to Make College Affordable,link,http://nyti.ms/1IXsZrn,2015-08-11 19:55:00,3194,270,558
5281959998_10150643411859999,"Megyn Kelly's in the spotlight after last week's Republican debate and Donald J. Trump's subsequent comments.

But well before that, she was grabbing attention for her different, unpredictable approach to politics. In January 2015, we looked at how she became a TV news star, and what her approach meant for the future of Fox News.",The Megyn Kelly Moment,link,http://nyti.ms/1MiPfkP,2015-08-11 19:25:00,1860,539,155
5281959998_10150643278684999,"“It’s like a dance. If I don’t take pictures for a while, I don’t feel so good. It’s something I need.”

Harry Gruyaert was born to take photos. A look at some of his work: http://nyti.ms/1DGQw3Q

Photo: Harry Gruyaert/Magnum Photos",Timeline Photos,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10150643278684999/?type=3,2015-08-11 18:55:02,2196,41,227
5281959998_10150643399704999,"Prosecutors revealed they found what could be pieces of a Russian-made surface-to-air missile system in eastern Ukraine, in the area of the downing of Malaysia Airlines Flight 17.",Malaysia Airlines Crash Investigators May Have Found Missile Clues in Ukraine,link,http://nyti.ms/1MiMKPi,2015-08-11 18:32:36,842,78,145
5281959998_10150643403644999,"Breaking News: A rookie police officer who shot and killed Christian Taylor, a 19-year-old Texas college football player, was fired, the police said.","Arlington, Tex., Officer Is Fired in Fatal Shooting of Christian Taylor",link,http://nyti.ms/1MiNmEB,2015-08-11 18:02:16,2379,351,353
5281959998_10150643297964999,Here's why reducing the U.S. prison population won't be simple.,How to Cut the Prison Population (See for Yourself),link,http://nyti.ms/1N7GYkt,2015-08-11 17:55:01,682,137,178
5281959998_10150643257319999,She's 5 foot 3 and 90 pounds. She's known as the Pixie Ninja. And she's one of the world's elite ultramarathoners.,"She May Be Small, but Kaci Lickteig (the Pixie Ninja) is a Giant in Ultrarunning",link,http://nyti.ms/1UB7XXJ,2015-08-11 17:25:00,3232,196,598
5281959998_10150643210384999,"Wineries and breweries in Colorado should brace themselves for some unusual competition: The state's first ""weedery.""",Marijuana Legalization in Colorado Leads to First ‘Weedery’,link,http://nyti.ms/1UAPtqi,2015-08-11 16:55:01,2622,129,435
5281959998_10150643239879999,"""It is easier to cast people as 'thugs' than to grapple with the ways we as a society haven't listened and wouldn't change."" Read on in The New York Times Opinion.","50 Years Later, We Still Haven’t Learned From Watts",link,http://nyti.ms/1UAYWxT,2015-08-11 16:25:01,1263,106,288
5281959998_10150643334464999,"The undying love for the Old City of Quebec is understandable. But outside its walls, creativity blooms.","In Quebec, Creativity Fuels Neighborhood Revivals",link,http://nyti.ms/1UB7epF,2015-08-11 15:55:00,1390,33,301
5281959998_10150643318894999,"A Walmart truck driver's fatigue has been cited as the chief cause of a crash last year that killed the comedian James McNair and critically injured ""30 Rock's"" Tracy Morgan. Unused seatbelts exacerbated the injuries.","Tracy Morgan Crash Largely Result of Truck Driver’s Fatigue, Regulators Say",link,http://nyti.ms/1N7Nvf4,2015-08-11 15:25:00,462,44,41
5281959998_10150643320099999,"With one punch, Ikemefuna Enemkpali transformed himself from a little-known third-string NFL linebacker into a figure of infamy for the New York Jets.","Ikemefuna Enemkpali, the Backup Who Broke Geno Smith’s Jaw",link,http://nyti.ms/1N7B02Y,2015-08-11 15:10:32,679,166,142
